4000 0.3
40000 0.18
3000 9.6
1 10.358
1 10.9083
1 11.0493
1 11.1224
1 11.2975
1 10.8203
1 11.2704
1 10.6872
1 11.4933
1 11.1218
1 11.6207
1 10.8798
1 11.2406
1 11.2114
1 11.1539
1 11.4925
1 11.0493
1 11.8926
1 11.5702
1 11.5356
1 11.4636
1 11.0248
1 11.6875
1 11.3191
1 11.5703
1 11.2308
1 11.9316
1 11.3021
1 11.8472
1 11.4843
1 11.4943
1 11.2332
1 11.1713
1 11.3425
1 11.6969
1 10.6577
1 11.3618
1 11.9785
1 11.1892
1 11.3997
1 11.6386
1 11.8284
1 11.6771
1 11.5298
1 11.2903
1 11.4898
1 11.5978
1 11.3028
1 11.5371
1 11.9284
1 6.39134
1 6.04695
1 6.70259
1 6.95808
1 6.06637
1 7.17271
1 6.03165
1 6.34539
1 6.4237
1 7.53123
1 7.94379
1 6.67649
1 6.25478
1 7.89738
1 7.55479
1 8.13778
1 7.39339
1 6.98899
1 6.87117
1 6.08923
1 7.30973
1 7.6882
1 5.61624
1 7.01739
1 8.44956
1 7.34045
1 8.12169
1 7.20685
1 6.41828
1 8.40324
1 7.51205
1 7.3763
1 6.49883
1 7.66672
1 8.46953
1 5.44054
1 7.68051
1 6.77408
1 7.55332
1 5.19482
1 5.30049
1 6.4279
1 7.39744
1 8.67041
1 8.02908
1 7.91503
1 8.45509
1 8.59152
1 8.61304
1 7.87675
1 9.53214
1 10.3437
1 10.5978
1 10.5371
1 10.4311
1 8.71274
1 10.4782
1 10.4181
1 10.4292
1 10.5656
1 11.1265
1 9.68226
1 11.4321
1 9.29502
1 11.2673
1 10.8218
1 10.8595
1 10.4299
1 11.4558
1 10.422
1 10.716
1 10.1127
1 11.7263
1 9.54288
1 10.7793
1 11.2598
1 11.3277
1 10.3375
1 11.5253
1 10.8693
1 10.5544
1 9.98572
1 11.4825
1 11.0975
1 10.0243
1 9.9865
1 11.3296
1 11.9629
1 11.0702
1 11.526
1 10.9051
1 11.247
1 10.4971
1 10.3908
1 11.2142
1 11.6679
1 11.293
1 11.5118
1 11.6197
1 11.8924
1 7.40819
1 7.75894
1 8.08951
1 6.6803
1 7.79711
1 8.66142
1 6.74468
1 5.51443
1 7.70802
1 8.33291
1 8.17631
1 7.20187
1 6.66564
1 6.62492
1 7.88945
1 8.33557
1 6.61477
1 7.8577
1 8.19703
1 6.81142
1 7.38791
1 6.87908
1 8.91521
1 7.01356
1 9.13326
1 7.45112
1 6.76954
1 8.62164
1 9.20517
1 7.86191
1 7.12094
1 7.53923
1 5.63716
1 8.6517
1 8.13169
1 8.1091
1 9.41983
1 8.21587
1 10.5083
1 9.06612
1 8.49456
1 6.8611
1 8.92247
1 9.59153
1 9.24832
1 9.06653
1 9.35457
1 9.98484
1 9.27053
1 10.6971
1 9.16305
1 9.54459
1 10.1667
1 10.246
1 10.1699
1 8.49322
1 10.2266
1 10.7587
1 10.7934
1 10.6405
1 10.1465
1 9.43372
1 11.3703
1 9.95673
1 10.6927
1 10.1984
1 9.80541
1 9.72621
1 10.9025
1 9.68447
1 10.6821
1 10.3979
1 10.8213
1 10.9621
1 10.2535
1 10.464
